Category,Customer ID,Order Date,Order ID,Product ID,Product Name,Segment,Ship Date,Ship Mode,Ship Status,State,Sub-Category,Discount,Profit,Quantity,Sales
Office Supplies,MH-18025,13/10/21,CA-2021-103212,OFF-LA-10000248,Avery 52,Consumer,14/10/21,First Class,Shipped On Time,Louisiana,Labels,0.00%,$5,3,$11
Furniture,MH-18025,13/10/21,CA-2021-103212,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,Consumer,14/10/21,First Class,Shipped On Time,Louisiana,Tables,0.00%,$346,4,"$1,505"
Office Supplies,MH-18025,13/10/21,CA-2021-103212,OFF-PA-10004355,Xerox 231,Consumer,14/10/21,First Class,Shipped On Time,Louisiana,Paper,0.00%,$12,4,$26
Office Supplies,FM-14290,04/11/21,CA-2021-121160,OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Home Office,04/11/21,Same Day,Shipped On Time,Texas,Binders,80.00%,-$13,6,$8
Office Supplies,FM-14290,04/11/21,CA-2021-121160,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Home Office,04/11/21,Same Day,Shipped On Time,Texas,Binders,80.00%,-$2,2,$1
Office Supplies,FM-14290,04/11/21,CA-2021-121160,OFF-BI-10004040,Wilson Jones Impact Binders,Home Office,04/11/21,Same Day,Shipped On Time,Texas,Binders,80.00%,-$6,4,$4
Office Supplies,FM-14290,04/11/21,CA-2021-121160,OFF-ST-10002485,Rogers Deluxe File Chest,Home Office,04/11/21,Same Day,Shipped On Time,Texas,Storage,20.00%,-$13,3,$53
Office Supplies,GZ-14545,19/03/21,CA-2021-140515,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,Corporate,24/03/21,Standard Class,Shipped Early,California,Appliances,0.00%,$107,7,$381
Office Supplies,TC-21535,03/11/18,CA-2018-153619,OFF-AR-10001868,Prang Dustless Chalk Sticks,Home Office,03/11/18,Same Day,Shipped On Time,California,Art,0.00%,$3,4,$7
Office Supplies,TB-21520,23/07/21,CA-2021-133718,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Consumer,26/07/21,First Class,Shipped Late,California,Binders,20.00%,$6,3,$15
Office Supplies,TB-21520,23/07/21,CA-2021-133718,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Consumer,26/07/21,First Class,Shipped Late,California,Paper,0.00%,$28,9,$58
Office Supplies,RP-19390,27/12/18,CA-2018-148383,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Consumer,31/12/18,Standard Class,Shipped Early,Arizona,Binders,70.00%,-$694,6,$947
Furniture,LR-16915,02/09/20,CA-2020-126732,FUR-FU-10001889,Ultra Door Pull Handle,Consumer,06/09/20,Standard Class,Shipped Early,California,Furnishings,0.00%,$31,9,$95
Office Supplies,LR-16915,02/09/20,CA-2020-126732,OFF-ST-10000321,Akro Stacking Bins,Consumer,06/09/20,Standard Class,Shipped Early,California,Storage,0.00%,$1,3,$24
Technology,LR-16915,02/09/20,CA-2020-126732,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Consumer,06/09/20,Standard Class,Shipped Early,California,Phones,20.00%,$68,4,"$1,091"
Office Supplies,LR-16915,02/09/20,CA-2020-126732,OFF-AR-10004752,Blackstonian Pencils,Consumer,06/09/20,Standard Class,Shipped Early,California,Art,0.00%,$5,7,$19
Furniture,LR-16915,02/09/20,CA-2020-126732,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,Consumer,06/09/20,Standard Class,Shipped Early,California,Tables,20.00%,$28,3,$569
Office Supplies,LR-16915,02/09/20,CA-2020-126732,OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Consumer,06/09/20,Standard Class,Shipped Early,California,Binders,20.00%,$3,1,$7
Furniture,MM-17260,11/02/21,CA-2021-138156,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Consumer,14/02/21,First Class,Shipped Late,Ohio,Furnishings,20.00%,-$4,2,$148
Office Supplies,NB-18655,27/10/21,CA-2021-110310,OFF-PA-10001685,Easy-staple paper,Corporate,02/11/21,Standard Class,Shipped On Time,Florida,Paper,20.00%,$21,7,$57
Office Supplies,NB-18655,27/10/21,CA-2021-110310,OFF-BI-10001097,Avery Hole Reinforcements,Corporate,02/11/21,Standard Class,Shipped On Time,Florida,Binders,70.00%,-$4,3,$6
Office Supplies,NB-18655,27/10/21,CA-2021-110310,OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Corporate,02/11/21,Standard Class,Shipped On Time,Florida,Art,20.00%,$1,3,$7
Office Supplies,DS-13030,09/07/18,CA-2018-113271,OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Home Office,14/07/18,Standard Class,Shipped Early,California,Binders,20.00%,$5,6,$14
Furniture,DS-13030,09/07/18,CA-2018-113271,FUR-BO-10004218,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,14/07/18,Standard Class,Shipped Early,California,Bookcases,15.00%,$7,1,$120
Office Supplies,DS-13030,09/07/18,CA-2018-113271,OFF-AR-10003251,Prang Drawing Pencil Set,Home Office,14/07/18,Standard Class,Shipped Early,California,Art,0.00%,$2,2,$6
Office Supplies,DS-13030,09/07/18,CA-2018-113271,OFF-PA-10002365,Xerox 1967,Home Office,14/07/18,Standard Class,Shipped Early,California,Paper,0.00%,$16,5,$32
Office Supplies,VF-21715,22/05/21,CA-2021-130106,OFF-AR-10003651,Newell 350,Home Office,26/05/21,Standard Class,Shipped Early,California,Art,0.00%,$3,3,$10
Office Supplies,VF-21715,22/05/21,CA-2021-130106,OFF-AR-10003732,Newell 333,Home Office,26/05/21,Standard Class,Shipped Early,California,Art,0.00%,$1,1,$3
Office Supplies,SW-20275,10/11/20,CA-2020-127761,OFF-BI-10002557,Presstex Flexible Ring Binders,Consumer,14/11/20,Standard Class,Shipped Early,New York,Binders,20.00%,$1,1,$4
Technology,SW-20275,10/11/20,CA-2020-127761,TEC-PH-10003691,BlackBerry Q10,Consumer,14/11/20,Standard Class,Shipped Early,New York,Phones,0.00%,$220,7,$882
Office Supplies,PW-19030,02/12/20,CA-2020-105354,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Corporate,06/12/20,Standard Class,Shipped Early,Iowa,Binders,0.00%,$54,8,$116
Office Supplies,KD-16615,02/03/21,CA-2021-155712,OFF-BI-10004224,Catalog Binders with Expanding Posts,Corporate,08/03/21,Standard Class,Shipped On Time,California,Binders,20.00%,$34,2,$108
Technology,DO-13645,23/09/21,CA-2021-102309,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Consumer,25/09/21,Second Class,Shipped Early,Arkansas,Accessories,0.00%,$64,5,$200
Office Supplies,DO-13645,23/09/21,CA-2021-102309,OFF-PA-10002005,Xerox 225,Consumer,25/09/21,Second Class,Shipped Early,Arkansas,Paper,0.00%,$6,2,$13
Furniture,GA-14725,11/02/18,CA-2018-168368,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",Consumer,15/02/18,Second Class,Shipped Late,Missouri,Chairs,0.00%,$15,1,$61
Office Supplies,GA-14725,11/02/18,CA-2018-168368,OFF-LA-10004853,Avery 483,Consumer,15/02/18,Second Class,Shipped Late,Missouri,Labels,0.00%,$7,3,$15
Office Supplies,GA-14725,11/02/18,CA-2018-168368,OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Consumer,15/02/18,Second Class,Shipped Late,Missouri,Binders,0.00%,$4,2,$10
Furniture,GA-14725,11/02/18,CA-2018-168368,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Consumer,15/02/18,Second Class,Shipped Late,Missouri,Furnishings,0.00%,$53,3,$333
Office Supplies,GA-14725,11/02/18,CA-2018-168368,OFF-BI-10004654,VariCap6 Expandable Binder,Consumer,15/02/18,Second Class,Shipped Late,Missouri,Binders,0.00%,$24,3,$52
Office Supplies,GA-14725,11/02/18,CA-2018-168368,OFF-ST-10002583,Fellowes Neat Ideas Storage Cubes,Consumer,15/02/18,Second Class,Shipped Late,Missouri,Storage,0.00%,$3,2,$65
Office Supplies,JL-15505,11/11/21,CA-2021-167976,OFF-SU-10004661,Acme Titanium Bonded Scissors,Consumer,14/11/21,Second Class,Shipped On Time,South Dakota,Supplies,0.00%,$7,3,$26
Furniture,SU-20665,02/09/21,CA-2021-111388,FUR-CH-10003061,"Global Leather Task Chair, Black",Home Office,02/09/21,Same Day,Shipped On Time,Washington,Chairs,20.00%,-$3,3,$216
Furniture,FM-14380,09/10/19,CA-2019-124499,FUR-CH-10000513,High-Back Leather Manager's Chair,Consumer,13/10/19,Standard Class,Shipped Early,Michigan,Chairs,0.00%,$35,3,$390
Office Supplies,FM-14380,09/10/19,CA-2019-124499,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Consumer,13/10/19,Standard Class,Shipped Early,Michigan,Appliances,10.00%,$54,5,$270
Office Supplies,MY-17380,24/11/21,US-2021-128118,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Corporate,01/12/21,Standard Class,Shipped Late,Tennessee,Binders,70.00%,-$8,3,$12
Office Supplies,MY-17380,24/11/21,US-2021-128118,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Corporate,01/12/21,Standard Class,Shipped Late,Tennessee,Envelopes,20.00%,$24,7,$65
Furniture,NM-18445,08/02/18,CA-2018-125759,FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Home Office,09/02/18,First Class,Shipped On Time,Nevada,Furnishings,0.00%,$6,2,$15
Furniture,CS-11950,25/09/19,CA-2019-151869,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Consumer,25/09/19,Same Day,Shipped On Time,New York,Chairs,10.00%,$7,1,$103
Office Supplies,CS-11950,25/09/19,CA-2019-151869,OFF-PA-10002947,Xerox 1923,Consumer,25/09/19,Same Day,Shipped On Time,New York,Paper,0.00%,$10,3,$20
Office Supplies,PK-19075,21/08/21,US-2021-102183,OFF-BI-10003476,Avery Metallic Poly Binders,Consumer,28/08/21,Standard Class,Shipped Late,New York,Binders,20.00%,$11,7,$32
Office Supplies,PK-19075,21/08/21,US-2021-102183,OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Consumer,28/08/21,Standard Class,Shipped Late,New York,Binders,20.00%,"$1,453",6,"$4,306"
Furniture,HM-14860,12/05/20,CA-2020-100510,FUR-FU-10000320,OIC Stacking Trays,Corporate,17/05/20,Standard Class,Shipped Early,New York,Furnishings,0.00%,$4,3,$10
Technology,HM-14860,12/05/20,CA-2020-100510,TEC-PH-10001835,Jawbone JAMBOX Wireless Bluetooth Speaker,Corporate,17/05/20,Standard Class,Shipped Early,New York,Phones,0.00%,$303,4,$632
Office Supplies,AH-10210,02/09/21,CA-2021-146983,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,Consumer,06/09/21,Standard Class,Shipped Early,Kentucky,Binders,0.00%,$757,3,"$1,578"
Office Supplies,FC-14335,10/10/18,US-2018-134054,OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Corporate,10/10/18,Same Day,Shipped On Time,New Mexico,Art,0.00%,$113,7,$256
Office Supplies,CP-12085,26/05/20,CA-2020-113236,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Corporate,29/05/20,Second Class,Shipped On Time,Florida,Storage,20.00%,$14,6,$185
Technology,CP-12085,26/05/20,CA-2020-113236,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,29/05/20,Second Class,Shipped On Time,Florida,Accessories,20.00%,$12,2,$48
Office Supplies,SC-20305,01/12/21,CA-2021-122539,OFF-LA-10004853,Avery 483,Consumer,05/12/21,Standard Class,Shipped Early,Pennsylvania,Labels,20.00%,$5,4,$16
Office Supplies,SC-20305,01/12/21,CA-2021-122539,OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Consumer,05/12/21,Standard Class,Shipped Early,Pennsylvania,Binders,70.00%,-$6,7,$8
Furniture,SC-20305,01/12/21,CA-2021-122539,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Consumer,05/12/21,Standard Class,Shipped Early,Pennsylvania,Chairs,30.00%,-$28,2,$399
Furniture,HJ-14875,20/09/20,CA-2020-166772,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Home Office,24/09/20,Standard Class,Shipped Early,Washington,Bookcases,0.00%,$41,2,$164
Office Supplies,CB-12025,11/09/21,US-2021-152898,OFF-AP-10000027,Hoover Commercial SteamVac,Consumer,15/09/21,Standard Class,Shipped Early,Virginia,Appliances,0.00%,$20,5,$68
Office Supplies,EH-14185,30/12/20,CA-2020-160486,OFF-PA-10002421,Embossed Ink Jet Note Cards,Consumer,04/01/21,Standard Class,Shipped Early,Florida,Paper,20.00%,$25,4,$72
Office Supplies,LW-17215,02/09/21,CA-2021-102218,OFF-LA-10002475,Avery 519,Consumer,04/09/21,Second Class,Shipped Early,Colorado,Labels,20.00%,$4,2,$12
Furniture,MK-17905,18/11/18,CA-2018-161032,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,Corporate,23/11/18,Standard Class,Shipped Early,Wisconsin,Chairs,0.00%,$43,3,$393
Furniture,JH-15820,21/11/19,CA-2019-102778,FUR-FU-10000087,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Consumer,24/11/19,First Class,Shipped Late,North Carolina,Furnishings,20.00%,$5,1,$18
Office Supplies,DB-13270,19/06/21,CA-2021-154011,OFF-BI-10003166,GBC Plasticlear Binding Covers,Home Office,26/06/21,Standard Class,Shipped Late,Texas,Binders,80.00%,-$11,3,$7
Furniture,DB-13270,19/06/21,CA-2021-154011,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Home Office,26/06/21,Standard Class,Shipped Late,Texas,Tables,30.00%,-$85,3,$457
Furniture,TB-21625,30/11/21,US-2021-165456,FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Consumer,03/12/21,First Class,Shipped Late,Pennsylvania,Chairs,30.00%,-$15,6,"$1,079"
Office Supplies,NM-18445,23/04/18,CA-2018-111857,OFF-PA-10001878,Xerox 1891,Home Office,26/04/18,Second Class,Shipped On Time,California,Paper,0.00%,$23,1,$49
Office Supplies,TT-21220,23/09/18,CA-2018-163650,OFF-AR-10002375,Newell 351,Consumer,25/09/18,First Class,Shipped Late,Delaware,Art,0.00%,$3,3,$10
Office Supplies,TT-21220,23/09/18,CA-2018-163650,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Consumer,25/09/18,First Class,Shipped Late,Delaware,Binders,0.00%,$16,3,$35
Office Supplies,RS-19765,02/03/21,CA-2021-124114,OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Corporate,02/03/21,Same Day,Shipped On Time,Texas,Binders,80.00%,-$1,1,$1
Office Supplies,TB-21625,17/11/21,US-2021-116505,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Consumer,21/11/21,Second Class,Shipped Late,Maryland,Binders,0.00%,$21,6,$44
Office Supplies,AM-10360,28/05/21,CA-2021-161340,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Corporate,01/06/21,Standard Class,Shipped Early,Ohio,Paper,20.00%,$5,3,$14
Furniture,AM-10360,28/05/21,CA-2021-161340,FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Corporate,01/06/21,Standard Class,Shipped Early,Ohio,Bookcases,50.00%,-$65,4,$116
Technology,MP-17965,18/04/19,US-2019-163433,TEC-AC-10003590,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Corporate,22/04/19,Second Class,Shipped Late,Texas,Accessories,20.00%,$8,2,$41
Technology,MP-17965,18/04/19,US-2019-163433,TEC-PH-10003357,Grandstream GXP2100 Mainstream Business Phone,Corporate,22/04/19,Second Class,Shipped Late,Texas,Phones,20.00%,$24,4,$245
Office Supplies,MP-17965,18/04/19,US-2019-163433,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Corporate,22/04/19,Second Class,Shipped Late,Texas,Art,20.00%,$7,3,$74
Office Supplies,MP-17965,18/04/19,US-2019-163433,OFF-BI-10003676,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Corporate,22/04/19,Second Class,Shipped Late,Texas,Binders,80.00%,-$7,2,$4
Furniture,MP-17965,18/04/19,US-2019-163433,FUR-CH-10000225,"Global Geo Office Task Chair, Gray",Corporate,22/04/19,Second Class,Shipped Late,Texas,Chairs,30.00%,-$20,1,$57
Technology,MP-17965,18/04/19,US-2019-163433,TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Corporate,22/04/19,Second Class,Shipped Late,Texas,Phones,20.00%,$6,2,$98
Office Supplies,MP-17965,18/04/19,US-2019-163433,OFF-AR-10003481,Newell 348,Corporate,22/04/19,Second Class,Shipped Late,Texas,Art,20.00%,$1,3,$8
Office Supplies,MP-17965,18/04/19,US-2019-163433,OFF-PA-10003936,Xerox 1994,Corporate,22/04/19,Second Class,Shipped Late,Texas,Paper,20.00%,$5,3,$16
Office Supplies,MP-17965,18/04/19,US-2019-163433,OFF-BI-10000320,GBC Plastic Binding Combs,Corporate,22/04/19,Second Class,Shipped Late,Texas,Binders,80.00%,-$2,1,$1
Office Supplies,MH-17290,19/09/19,CA-2019-137603,OFF-AR-10001972,Newell 323,Home Office,24/09/19,Standard Class,Shipped Early,New Mexico,Art,0.00%,$2,5,$8
Office Supplies,CA-12265,25/03/18,CA-2018-128237,OFF-AR-10003829,Newell 35,Consumer,30/03/18,Standard Class,Shipped Early,California,Art,0.00%,$2,2,$7
Office Supplies,CA-12265,25/03/18,CA-2018-128237,OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Consumer,30/03/18,Standard Class,Shipped Early,California,Art,0.00%,$4,2,$15
Technology,CA-12265,25/03/18,CA-2018-128237,TEC-AC-10002558,Imation Swivel Flash Drive USB flash drive - 8 GB,Consumer,30/03/18,Standard Class,Shipped Early,California,Accessories,0.00%,$16,4,$45
Office Supplies,CA-12265,25/03/18,CA-2018-128237,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Consumer,30/03/18,Standard Class,Shipped Early,California,Art,0.00%,$10,6,$25
Office Supplies,KD-16615,26/08/20,US-2020-102141,OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Corporate,31/08/20,Standard Class,Shipped Early,New York,Binders,20.00%,$46,8,$147
Office Supplies,DW-13540,06/03/21,CA-2021-148642,OFF-LA-10000134,Avery 511,Consumer,12/03/21,Standard Class,Shipped On Time,Texas,Labels,20.00%,$2,2,$5
Office Supplies,DW-13540,06/03/21,CA-2021-148642,OFF-AR-10000588,Newell 345,Consumer,12/03/21,Standard Class,Shipped On Time,Texas,Art,20.00%,$5,4,$63
Office Supplies,AG-10495,11/11/19,CA-2019-111948,OFF-ST-10003282,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Corporate,11/11/19,Same Day,Shipped On Time,Michigan,Storage,0.00%,$117,7,$418
Office Supplies,AG-10495,11/11/19,CA-2019-111948,OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",Corporate,11/11/19,Same Day,Shipped On Time,Michigan,Appliances,10.00%,$47,2,$124
Technology,JH-16180,05/04/20,CA-2020-161907,TEC-PH-10000141,Clearsounds A400,Consumer,09/04/20,Standard Class,Shipped Early,Pennsylvania,Phones,40.00%,-$28,3,$119
Office Supplies,JH-16180,05/04/20,CA-2020-161907,OFF-SU-10000646,Premier Automatic Letter Opener,Consumer,09/04/20,Standard Class,Shipped Early,Pennsylvania,Supplies,20.00%,-$163,4,$769
Technology,DK-13090,21/02/21,CA-2021-124940,TEC-AC-10002076,Microsoft Natural Keyboard Elite,Consumer,26/02/21,Standard Class,Shipped Early,Texas,Accessories,20.00%,-$3,1,$48
Office Supplies,AR-10825,20/07/21,US-2021-108343,OFF-PA-10000743,Xerox 1977,Corporate,25/07/21,Standard Class,Shipped Early,New York,Paper,0.00%,$6,2,$13
Furniture,AR-10825,20/07/21,US-2021-108343,FUR-CH-10002780,Office Star - Task Chair with Contemporary Loop Arms,Corporate,25/07/21,Standard Class,Shipped Early,New York,Chairs,10.00%,$25,2,$164
Furniture,AR-10825,20/07/21,US-2021-108343,FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,25/07/21,Standard Class,Shipped Early,New York,Furnishings,0.00%,$31,4,$184
Furniture,SM-20005,04/11/20,US-2020-111563,FUR-FU-10002445,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Consumer,08/11/20,Standard Class,Shipped Early,Texas,Furnishings,60.00%,-$6,3,$11
Furniture,SM-20005,04/11/20,US-2020-111563,FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Consumer,08/11/20,Standard Class,Shipped Early,Texas,Furnishings,60.00%,-$84,4,$66
Office Supplies,DB-13660,23/09/21,CA-2021-121853,OFF-PA-10003641,Xerox 1909,Consumer,29/09/21,Standard Class,Shipped On Time,California,Paper,0.00%,$97,8,$211
Furniture,DB-13660,23/09/21,CA-2021-121853,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Consumer,29/09/21,Standard Class,Shipped On Time,California,Chairs,20.00%,$59,2,$595
Office Supplies,DB-13660,23/09/21,CA-2021-121853,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Consumer,29/09/21,Standard Class,Shipped On Time,California,Binders,20.00%,$24,3,$73
Furniture,PF-19225,07/09/21,US-2021-130687,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Consumer,10/09/21,First Class,Shipped Late,Washington,Furnishings,0.00%,$35,4,$81
Technology,PF-19225,07/09/21,US-2021-130687,TEC-PH-10002033,Konftel 250 Conference phone - Charcoal black,Consumer,10/09/21,First Class,Shipped Late,Washington,Phones,20.00%,$34,2,$456
Office Supplies,PF-19225,07/09/21,US-2021-130687,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Consumer,10/09/21,First Class,Shipped Late,Washington,Art,0.00%,$7,1,$26
Office Supplies,AJ-10945,28/11/19,CA-2019-164497,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Consumer,30/11/19,First Class,Shipped Late,California,Appliances,0.00%,$15,4,$45
Office Supplies,EB-14110,12/11/19,US-2019-153283,OFF-EN-10001539,Staple envelope,Consumer,18/11/19,Standard Class,Shipped On Time,New York,Envelopes,0.00%,$7,2,$16
Technology,ES-14080,29/09/20,CA-2020-108056,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Corporate,03/10/20,Standard Class,Shipped Early,Oregon,Phones,20.00%,$75,3,$859
Office Supplies,SS-20410,11/09/21,CA-2021-127726,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Consumer,13/09/21,Second Class,Shipped Early,Kentucky,Appliances,0.00%,$51,4,$196
